,ID,players_turn,decision_consistency,coalition_suggestion,C0,C1,C2,C3,C4,C5,C6,S0,S1,S2,S3,S4,S5,S6,R0,R1,R2,R3,R4,R5,R6,round_num,CP,in_cp,Reward
19,1099,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,17,-1,-1,1
20,1099,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,18,-1,-1,1
21,1099,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,19,-1,-1,1
22,1099,2,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,19,1,1,1
2,1100,1,0,1,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1100,1,1,1,0,1,2,1,3,4,5,1,1,0,1,0,0,0,0,1,2,1,3,4,5,2,-1,-1,1
4,1100,1,0,1,0,1,2,1,3,4,5,1,0,1,0,0,0,0,0,1,2,1,3,4,5,3,-1,-1,1
5,1100,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,4,-1,-1,1
6,1100,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,5,-1,-1,1
7,1100,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,6,-1,-1,1
8,1100,1,0,1,0,1,2,1,3,2,4,1,0,0,1,0,0,0,0,1,2,1,3,2,4,7,-1,-1,1
9,1100,1,0,1,0,1,2,1,3,2,4,1,0,0,0,0,0,0,0,1,2,1,3,2,4,8,-1,-1,1
10,1100,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,9,-1,-1,1
11,1100,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,10,-1,-1,1
12,1100,1,1,1,0,1,2,1,3,2,4,1,0,0,0,0,0,1,0,1,2,1,3,2,0,11,2,2,1
13,1100,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,11,2,2,1
2,1101,1,0,1,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1101,0,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,1,-1,3,1
4,1101,1,0,1,0,1,2,3,4,0,5,1,0,0,0,0,0,1,0,1,2,3,4,0,5,2,-1,3,1
5,1101,1,0,1,0,1,2,3,4,0,3,1,0,0,0,0,0,1,0,1,2,3,4,0,3,3,-1,3,1
6,1101,1,0,1,0,1,2,3,4,0,3,1,0,0,0,0,0,0,0,1,2,3,4,0,3,4,-1,3,1
7,1101,1,1,1,0,1,2,3,4,0,3,1,0,0,0,1,1,0,0,1,2,3,4,0,3,5,-1,3,1
8,1101,0,1,1,0,1,2,3,4,0,3,1,1,1,1,0,1,1,0,0,0,0,1,0,0,5,-1,-1,1
9,1101,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6,-1,-1,1
10,1101,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,7,-1,-1,1
11,1101,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,1,7,-1,-1,1
12,1101,1,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,1,8,-1,-1,1
13,1101,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1,9,-1,-1,1
14,1101,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,10,-1,-1,1
15,1101,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,0,0,0,1,0,2,0,1,11,-1,-1,1
16,1101,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,12,-1,-1,1
17,1101,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,1,0,0,0,1,0,2,0,1,13,-1,-1,1
18,1101,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,14,-1,-1,1
19,1101,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,15,-1,-1,1
20,1101,1,0,1,0,0,1,0,2,0,1,1,1,0,1,0,1,1,0,0,1,0,2,0,1,16,-1,-1,1
21,1101,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,17,-1,-1,1
22,1101,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,18,-1,-1,1
23,1101,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,19,-1,-1,1
24,1101,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,20,-1,-1,1
25,1101,1,0,1,0,0,1,0,2,0,1,1,1,0,1,0,1,1,0,0,1,0,2,0,1,21,-1,-1,1
26,1101,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,22,-1,-1,1
27,1101,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,22,3,3,1
2,1102,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1102,1,1,1,0,1,2,3,4,2,5,1,0,0,0,1,0,0,0,1,2,3,4,2,5,2,-1,-1,1
4,1102,1,0,1,0,1,2,1,3,2,4,1,0,0,1,0,0,0,0,1,2,1,3,2,4,3,-1,-1,1
5,1102,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,4,-1,-1,1
6,1102,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,5,-1,-1,1
7,1102,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,6,-1,-1,1
8,1102,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,7,-1,-1,1
9,1102,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,8,-1,-1,1
10,1102,1,1,1,0,1,2,1,3,2,4,1,0,0,0,0,0,1,0,1,2,1,3,2,0,9,2,2,1
11,1102,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,9,2,2,1
2,1103,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1103,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,2,-1,3,1
4,1103,1,0,1,0,1,2,3,4,0,5,1,0,0,1,0,1,0,0,1,2,3,4,0,5,3,-1,3,1
5,1103,1,0,1,0,1,2,3,4,0,5,1,0,1,0,0,1,0,0,1,2,3,4,0,5,4,-1,3,1
6,1103,0,1,1,0,1,1,2,3,0,4,1,1,1,0,0,0,0,0,0,0,1,2,3,4,4,-1,0,2
7,1103,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,5,-1,0,2
8,1103,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,6,-1,0,2
9,1103,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,7,-1,0,2
10,1103,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,8,-1,0,2
11,1103,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,9,-1,0,2
12,1103,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,10,-1,0,2
13,1103,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,11,-1,0,2
14,1103,1,0,1,0,0,0,1,2,3,1,1,0,0,1,0,0,0,0,0,0,1,2,3,1,12,-1,0,2
15,1103,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,0,0,0,0,1,2,3,1,13,-1,0,2
16,1103,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,14,-1,0,2
17,1103,0,1,0,0,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,2,1,1,14,0,0,2
18,1103,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0,0,2
2,1104,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1104,1,1,1,0,1,2,2,3,2,2,1,0,1,1,0,1,1,0,1,2,2,3,2,2,2,-1,-1,1
4,1104,1,0,1,0,1,1,1,2,1,1,1,0,1,0,0,0,0,0,1,1,1,2,1,1,3,-1,-1,1
5,1104,0,1,1,0,1,1,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,3,-1,-1,1
6,1104,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,-1,-1,1
7,1104,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,5,-1,-1,1
8,1104,2,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,5,1,1,1
2,1105,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,0,1,0,1,2,3,4,5,0,1,-1,2,1
3,1105,0,1,0,0,1,2,3,4,5,0,1,1,0,0,0,1,0,0,1,2,3,4,5,0,1,-1,2,1
4,1105,1,0,1,0,1,2,3,4,5,0,1,1,0,0,0,0,1,0,1,2,3,4,5,0,2,-1,2,1
5,1105,1,0,1,0,1,2,3,4,5,0,1,0,0,1,0,0,0,0,1,2,3,4,5,0,3,-1,2,1
6,1105,1,0,1,0,1,2,3,4,5,0,1,0,0,1,0,0,0,0,1,2,3,4,5,0,4,-1,2,1
7,1105,0,1,0,0,1,2,3,4,5,0,1,1,0,0,0,0,0,0,1,2,3,4,5,0,4,-1,2,1
8,1105,1,0,1,0,1,2,3,4,5,0,1,0,1,0,0,0,0,0,1,2,3,4,5,0,5,-1,2,1
9,1105,1,0,1,0,1,2,3,4,5,0,1,1,0,0,0,0,0,0,1,2,3,4,5,0,6,-1,2,1
10,1105,1,1,1,0,1,2,1,3,4,0,1,1,0,1,0,0,1,0,1,2,1,3,4,0,7,-1,2,1
11,1105,1,1,1,0,1,2,1,3,4,0,1,1,0,1,0,0,1,0,1,2,1,3,4,0,8,-1,2,1
12,1105,1,0,1,0,1,2,1,3,4,0,1,0,0,1,0,0,0,0,1,2,1,3,4,0,9,-1,2,1
13,1105,1,0,1,0,1,2,1,3,4,0,1,0,0,0,0,1,1,0,1,2,1,3,4,0,10,-1,2,1
14,1105,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,10,2,2,1
2,1106,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,1,-1,3,1
3,1106,0,1,1,0,1,2,3,4,0,5,1,1,0,1,0,1,1,0,0,1,0,2,0,0,1,-1,-1,1
4,1106,0,1,1,0,0,1,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,-1,-1,1
5,1106,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,-1,-1,1
6,1106,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,3,-1,-1,1
7,1106,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,4,-1,-1,1
8,1106,1,0,1,0,1,1,1,2,0,1,1,0,1,0,0,1,0,0,1,1,1,2,0,1,5,-1,3,1
9,1106,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,6,-1,3,1
10,1106,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,7,-1,3,1
11,1106,1,0,1,0,1,1,1,2,0,1,1,0,0,1,0,0,0,0,1,1,1,2,0,1,8,-1,3,1
12,1106,1,1,1,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,1,1,1,2,0,1,9,-1,3,1
13,1106,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,1,0,1,1,1,2,0,1,10,-1,3,1
14,1106,1,0,1,0,1,1,1,2,0,1,1,0,0,1,0,1,0,0,1,1,1,2,0,1,11,-1,3,1
15,1106,1,0,1,0,1,1,1,2,0,1,1,1,0,0,0,1,0,0,1,1,1,2,0,1,12,-1,3,1
16,1106,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,13,-1,3,1
17,1106,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,13,3,3,1
2,1107,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1107,0,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
4,1107,1,0,1,0,0,1,2,3,4,5,1,0,0,0,0,1,0,0,0,1,2,3,4,5,2,-1,-1,1
5,1107,0,1,1,0,0,1,2,3,4,5,1,1,0,1,0,0,0,0,0,1,0,2,3,4,2,-1,-1,1
6,1107,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,3,-1,-1,1
7,1107,1,0,1,0,1,2,1,3,2,4,1,0,1,0,0,0,0,0,1,2,1,3,2,4,4,-1,-1,1
8,1107,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,5,-1,-1,1
9,1107,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,6,-1,-1,1
10,1107,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,7,-1,-1,1
11,1107,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,8,-1,-1,1
12,1107,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,9,-1,-1,1
13,1107,1,1,1,0,1,2,1,3,2,4,1,0,0,0,0,0,1,0,1,2,1,3,2,0,10,2,2,1
14,1107,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,10,2,2,1
2,1108,1,0,1,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1108,0,1,1,0,1,2,3,4,5,6,1,0,0,0,0,0,1,0,1,2,3,4,5,0,1,-1,2,1
4,1108,0,1,0,0,1,2,3,4,5,0,1,0,0,1,0,0,0,0,1,2,3,4,5,0,1,-1,2,1
5,1108,0,1,0,0,1,2,3,4,5,0,1,0,0,0,0,1,0,0,1,2,3,4,5,0,1,-1,2,1
6,1108,1,0,1,0,1,2,3,4,5,0,1,1,0,0,0,0,1,0,1,2,3,4,5,0,2,-1,2,1
7,1108,0,1,0,0,1,2,3,4,5,0,1,0,0,0,0,1,0,0,1,2,3,4,5,0,2,-1,2,1
8,1108,1,0,1,0,1,1,2,3,4,0,1,0,0,0,0,1,1,0,1,1,2,3,4,0,3,-1,2,1
9,1108,1,1,1,0,1,1,2,3,4,0,1,0,0,0,1,0,1,0,1,1,2,3,4,0,4,-1,2,1
10,1108,1,0,1,0,1,1,2,3,4,0,1,0,0,0,0,0,0,0,1,1,2,3,4,0,5,-1,2,1
11,1108,0,1,0,0,1,1,1,2,3,0,1,0,0,0,0,1,0,0,1,1,1,2,3,0,5,-1,2,1
12,1108,1,0,1,0,1,1,1,2,3,0,1,1,1,1,0,0,0,0,1,1,1,2,3,0,6,-1,2,1
13,1108,1,0,1,0,1,1,1,2,3,0,1,0,0,0,0,1,1,0,1,1,1,2,3,0,7,-1,2,1
14,1108,1,0,1,0,1,1,1,2,3,0,1,0,0,0,1,0,0,0,1,1,1,2,3,0,8,-1,2,1
15,1108,1,0,1,0,1,2,1,3,4,0,1,0,0,0,1,0,0,0,1,2,1,3,4,0,9,-1,2,1
16,1108,1,1,1,0,1,2,1,3,4,0,1,0,0,0,1,0,1,0,1,2,1,3,4,0,10,-1,2,1
17,1108,1,0,1,0,1,2,1,3,4,0,1,1,0,0,0,0,1,0,1,2,1,3,4,0,11,-1,2,1
18,1108,1,0,1,0,1,2,1,3,4,0,1,0,0,0,0,0,1,0,1,2,1,3,4,0,12,-1,2,1
19,1108,1,1,1,0,1,2,1,3,4,0,1,0,0,0,1,0,1,0,1,2,1,3,4,0,13,-1,2,1
20,1108,1,0,1,0,1,2,1,3,4,0,1,0,0,0,0,1,1,0,1,2,1,3,4,0,14,-1,2,1
21,1108,1,1,1,0,1,2,1,3,4,0,1,0,0,0,1,0,1,0,1,2,1,3,4,0,15,-1,2,1
22,1108,1,0,1,0,1,2,1,3,4,0,1,0,0,0,0,1,1,0,1,2,1,3,4,0,16,-1,2,1
23,1108,1,0,1,0,1,2,1,3,4,0,1,0,0,0,0,0,0,0,1,2,1,3,4,0,17,-1,2,1
24,1108,1,0,1,0,1,2,1,3,4,0,1,0,0,0,0,1,0,0,1,2,1,3,4,0,18,-1,2,1
25,1108,1,0,1,0,1,2,1,3,4,0,1,0,0,1,0,0,1,0,1,2,1,3,4,0,19,-1,2,1
26,1108,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,19,2,2,1
2,1109,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1109,0,1,1,0,1,2,3,4,5,6,1,0,0,0,0,0,1,0,1,2,3,4,5,0,1,-1,2,1
4,1109,1,0,1,0,1,2,3,4,5,0,1,0,0,1,0,0,0,0,1,2,3,4,5,0,2,-1,2,1
5,1109,1,0,1,0,1,2,3,4,5,0,1,1,0,0,0,0,0,0,1,2,3,4,5,0,3,-1,2,1
6,1109,1,0,1,0,1,2,3,4,2,0,1,0,0,1,0,0,1,0,1,2,3,4,2,0,4,-1,2,1
7,1109,0,1,1,0,1,2,3,4,2,0,1,1,1,1,0,0,1,0,0,0,0,1,2,0,4,-1,-1,1
8,1109,0,1,1,0,0,0,0,1,2,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,4,-1,-1,1
9,1109,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,5,-1,-1,1
10,1109,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,6,-1,-1,1
11,1109,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,7,-1,-1,1
12,1109,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,8,-1,-1,1
13,1109,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,-1,-1,1
14,1109,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,10,-1,-1,1
15,1109,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11,-1,-1,1
16,1109,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,12,-1,-1,1
17,1109,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,13,-1,-1,1
18,1109,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,1,13,-1,-1,1
19,1109,1,0,1,0,0,1,0,2,0,1,1,0,1,0,0,0,1,0,0,1,0,2,0,1,14,-1,-1,1
20,1109,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,15,-1,-1,1
21,1109,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,15,3,3,1
2,1110,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,1,-1,3,1
3,1110,1,1,1,0,1,2,3,4,0,5,1,0,0,0,1,1,0,0,1,2,3,4,0,5,2,-1,3,1
4,1110,0,1,0,0,1,2,3,4,0,5,1,1,0,0,0,0,0,0,1,2,3,4,0,5,2,-1,3,1
5,1110,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,3,-1,3,1
6,1110,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,0,0,1,2,1,3,0,4,4,-1,3,1
7,1110,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,5,-1,3,1
8,1110,1,0,1,0,1,2,1,3,0,4,1,1,0,0,0,1,0,0,1,2,1,3,0,4,6,-1,3,1
9,1110,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,1,0,0,1,2,1,3,0,4,7,-1,3,1
10,1110,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,0,0,1,2,1,3,0,4,8,-1,3,1
11,1110,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,0,0,1,2,1,3,0,4,9,-1,3,1
12,1110,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,0,0,1,2,1,3,0,4,10,-1,3,1
13,1110,1,1,1,0,1,2,1,3,0,4,1,0,0,0,1,1,0,0,1,2,1,3,0,4,11,-1,3,1
14,1110,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,0,0,1,2,1,3,0,4,12,-1,3,1
15,1110,1,0,1,0,1,2,1,3,0,4,1,0,0,1,0,0,0,0,1,2,1,3,0,4,13,-1,3,1
16,1110,1,0,1,0,1,2,1,3,0,4,1,1,0,0,0,1,0,0,1,2,1,3,0,4,14,-1,3,1
17,1110,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,1,0,0,1,2,1,3,0,4,15,-1,3,1
18,1110,1,0,1,0,1,2,1,3,0,4,1,1,0,0,0,0,0,0,1,2,1,3,0,4,16,-1,3,1
19,1110,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,16,3,3,1
2,1111,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1111,0,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
4,1111,0,1,0,0,0,1,2,3,4,5,1,0,0,0,0,1,0,0,0,1,2,3,4,5,1,-1,-1,1
5,1111,0,1,1,0,0,1,2,3,4,5,1,1,1,0,0,0,0,0,0,0,1,2,3,4,1,-1,0,2
6,1111,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,2,-1,0,2
7,1111,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,2
2,1112,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1112,0,1,0,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
4,1112,0,1,0,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
5,1112,0,1,1,0,1,2,3,4,5,6,1,1,0,1,0,1,0,0,0,1,0,2,0,3,1,-1,-1,1
6,1112,1,0,1,0,0,1,0,2,0,3,1,1,1,1,0,1,0,0,0,1,0,2,0,3,2,-1,-1,1
7,1112,1,0,1,0,0,1,0,2,0,3,1,0,0,0,0,0,0,0,0,1,0,2,0,3,3,-1,-1,1
8,1112,1,0,1,0,0,1,0,2,0,3,1,1,0,1,0,1,1,0,0,1,0,2,0,3,4,-1,-1,1
9,1112,1,0,1,0,0,1,0,2,0,3,1,1,0,1,0,1,1,0,0,1,0,2,0,3,5,-1,-1,1
10,1112,1,0,1,0,0,1,0,2,0,3,1,1,1,1,0,1,0,0,0,1,0,2,0,3,6,-1,-1,1
11,1112,1,0,1,0,0,1,0,2,0,3,1,1,1,1,0,1,0,0,0,1,0,2,0,3,7,-1,-1,1
12,1112,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,1,0,1,2,1,3,0,4,8,-1,3,1
13,1112,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,9,-1,3,1
14,1112,1,1,1,0,1,2,1,3,0,4,1,0,0,0,1,1,0,0,1,2,1,3,0,4,10,-1,3,1
15,1112,1,0,1,0,1,2,1,3,0,4,1,0,0,0,1,0,0,0,1,2,1,3,0,4,11,-1,3,1
16,1112,1,0,1,0,1,2,1,3,0,4,1,0,0,1,0,1,0,0,1,2,1,3,0,4,12,-1,3,1
17,1112,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,1,0,0,1,2,1,3,0,4,13,-1,3,1
18,1112,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,0,0,1,2,1,3,0,4,14,-1,3,1
19,1112,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,15,-1,3,1
20,1112,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,1,0,1,2,1,3,0,4,16,-1,3,1
21,1112,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,17,-1,3,1
22,1112,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,17,3,3,1
2,1113,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,0,1,0,1,2,3,4,5,0,1,-1,2,1
3,1113,1,0,1,0,1,2,3,4,5,0,1,0,0,0,0,1,1,0,1,2,3,4,5,0,2,-1,2,1
4,1113,1,0,1,0,1,2,3,4,5,0,1,0,0,1,0,0,0,0,1,2,3,4,5,0,3,-1,2,1
5,1113,1,0,1,0,1,2,3,4,2,0,1,1,0,0,0,0,1,0,1,2,3,4,2,0,4,-1,2,1
6,1113,1,0,1,0,1,2,3,4,2,0,1,0,1,0,0,1,1,0,1,2,3,4,2,0,5,-1,2,1
7,1113,1,0,1,0,1,2,3,4,2,0,1,0,1,0,0,0,0,0,1,2,3,4,2,0,6,-1,2,1
8,1113,1,0,1,0,1,2,3,4,2,0,1,0,1,0,0,1,1,0,1,2,3,4,2,0,7,-1,2,1
9,1113,1,0,1,0,1,2,3,4,2,0,1,1,0,0,0,0,1,0,1,2,3,4,2,0,8,-1,2,1
10,1113,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,8,2,2,1
2,1114,1,0,1,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1114,0,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
4,1114,1,1,1,0,0,1,2,3,4,5,1,1,0,0,1,0,0,0,0,1,2,3,4,5,2,-1,-1,1
5,1114,1,0,1,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,1,3,-1,-1,1
6,1114,0,1,1,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,0,1,2,3,4,3,-1,0,2
